row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area
1685;780.3232143;3.4955206;0;287613.53;0
1686;650.3964398;3.5030375;56225.64;803841.9;1570354.5
1687;296.1858595;3.5034437;0;199787.47;0
1688;507.2178023;3.5034437;0;318858.1;0
1689;524.2278062;3.5034437;0;56296.89;0
1690;351.19623;3.5086749;0;0;37593.707
1691;369.2067929;3.5086749;0;0;57240.027
1692;338.167983;3.5113914;0;63555.855;0
1693;269.1363181;3.5179737;0;97720.57;143428.03
1694;334.1649554;3.5193374;0;152733.2;0
1695;413.2010134;3.5193374;0;56875.207;0
1696;518.3325668;3.5193374;0;93063.055;0
1697;523.2878985;3.5193374;0;69170.055;0
1698;652.3249177;3.5193374;0;146287.77;0
1699;133.1014427;3.524556;0;0;51143.22
1700;257.1538663;3.524556;0;0;103365.33
1701;319.2060739;3.524556;0;0;110943.125
1702;337.2164704;3.524556;0;0;2254564.2
1703;339.234024;3.524556;0;0;116879.57
1704;355.2271089;3.524556;0;0;3119573.2
1705;357.2431118;3.524556;0;0;75111.81
1706;373.2378786;3.524556;0;0;1058874.9
1707;396.25379;3.524556;0;0;114651.555
1708;517.2800398;3.524556;0;0;115504.32
1709;535.2905142;3.524556;0;0;158073.81
1710;553.3009311;3.524556;0;0;1252811.8
1711;556.2029033;3.524556;0;0;194227.75
1712;561.1585506;3.524556;0;0;131337.33
1713;570.327535;3.524556;0;0;711075.9
1714;575.2828092;3.524556;0;0;1044875.2
1715;597.2180042;3.524556;0;0;83870.49
1716;606.2129101;3.524556;0;0;103849.805
1717;613.3597041;3.524556;0;0;82014.04
1718;630.8604413;3.524556;0;0;128000.87
1719;637.2537019;3.524556;0;0;135252.12
1720;638.2470059;3.524556;0;0;100622.266
1721;1238.733299;3.524556;0;0;76798.59
1722;619.8699186;3.52593;0;360724.3;628807.8
1723;628.3830107;3.52593;0;2321665.2;6419187.5
1724;339.1756793;3.527304;0;326265.25;0
1725;487.7435857;3.527304;0;426167.44;0
1726;611.357479;3.5324955;0;0;87009.75
1727;638.8481959;3.5324955;0;0;79501.586
1728;641.8832983;3.533811;0;246815.4;154922.77
1729;641.8832876;3.5339932;0;81052.29;599777.25
1730;262.1439647;3.535254;0;363653.94;0
1731;320.1497771;3.535254;0;121120.484;0
1732;672.4094037;3.5415163;63474.062;749401.75;1612787.8
1733;330.1455171;3.5431683;0;101054.71;0
1734;149.1327965;3.5484452;0;0;42488.32
1735;201.1641156;3.5484452;0;0;86174.85
1736;439.2312331;3.5484452;0;0;270670.4
1737;509.312713;3.5484452;0;0;208823.58
1738;175.148394;3.5497465;0;218886.45;118025.27
1739;330.1393686;3.5510788;0;134800.61;0
1740;330.1946629;3.5510788;0;73821.04;0
1741;495.2532588;3.5510788;0;3893250.5;0
1742;684.2652604;3.5510788;0;4205197;0
1743;351.1961488;3.55646;0;0;90329.48
1744;359.2222114;3.55646;0;0;81899.58
1745;369.2068052;3.55646;0;0;139011
1746;341.2117444;3.564462;0;0;210859.77
1747;405.227841;3.564462;0;0;182837.97
1748;660.8609162;3.564462;0;0;87427.61
1749;534.2914917;3.5669577;0;77955.734;0
1750;539.2458934;3.5669577;0;62165.492;0
1751;650.3964296;3.5685682;201614.08;2255500.8;5360151
1752;285.1701104;3.572466;0;0;185341.9
1753;323.201065;3.572466;0;0;133883.38
1754;325.1627554;3.572466;0;0;157428.92
1755;357.1890445;3.572466;0;0;170386.2
1756;633.3704788;3.572466;0;0;69926.09
1757;652.8736693;3.572466;0;0;169956.19
1758;507.2180962;3.5749369;0;163941.55;0
1759;694.4224799;3.5796087;67780.58;722861.6;1668038.8
1760;291.1806679;3.5804534;0;0;98495.26
1761;313.2164471;3.5804534;0;0;42609.305
1762;331.226955;3.5804534;0;0;53501.25
1763;371.2226259;3.5804534;0;0;72111.71
1764;391.2483308;3.5804534;0;0;202666.78
1765;468.9604618;3.5804534;0;0;65170.5
1766;469.2947473;3.5804534;0;0;44050.484
1767;521.3115536;3.5804534;0;0;299450.88
1768;538.3380418;3.5804534;0;0;156118.58
1769;566.3691922;3.5804534;0;0;232953.36
1770;1282.76091;3.5804534;0;0;49354.332
1771;685.9093599;3.5816815;0;56080.52;148140.14
1772;313.1624921;3.582266;109075.62;183331;262378.34
1773;323.1627071;3.5829096;0;1717155.6;0
1774;338.1679001;3.5829096;0;242461.77;0
1775;399.1076124;3.5829096;0;315954.1;0
1776;515.2491359;3.5829096;0;90800.73;0
1777;645.3178863;3.5829096;0;670058.9;0
1778;707.2188774;3.5829096;0;134923.48;0
1779;336.2382703;3.5831723;103897.06;145504.2;0
1780;624.2294472;3.5834353;123560.914;0;0
1781;830.4386477;3.588447;0;0;378988.88
1782;879.5333134;3.588447;0;0;58520.62
1783;531.325417;3.596424;0;0;126313.98
1784;183.0784104;3.598582;829670.25;650119.6;562388.06
1785;272.1648613;3.5988638;0;166178.11;0
1786;317.1627331;3.5988638;0;198541.28;0
1787;435.5539288;3.5988638;0;393700.16;0
1788;424.2596743;3.600458;177307.66;0;0
1789;457.2070726;3.600458;269520;0;0
1790;672.409371;3.6038902;209583.88;2172857.5;5442983
1791;657.3864853;3.604401;0;0;80465.37
1792;663.8965894;3.6056066;0;291381.5;689434.6
1793;155.0470181;3.60687;0;61820.52;0
1794;133.1014471;3.612349;0;0;57714.26
1795;159.1171378;3.612349;0;0;61518.574
1796;175.1484744;3.612349;0;0;123927.07
1797;337.2165749;3.612349;0;0;1694829
1798;353.2118949;3.612349;0;0;97747.2
1799;355.2272168;3.612349;0;0;2596902.2
1800;374.2412884;3.612349;0;0;133741.19
1801;454.28501;3.612349;0;0;83138.83
1802;463.2457058;3.612349;0;0;149047.9
1803;541.2989072;3.612349;0;0;572155.56
1804;553.3012192;3.612349;0;0;521870.84
1805;570.3276734;3.612349;0;0;366283.78
1806;575.2829945;3.612349;0;0;890375.1
1807;598.3590164;3.612349;0;0;237011.33
1808;637.2545647;3.612349;0;0;67563.42
1809;655.8847987;3.612349;0;0;37197.527
1810;674.8855031;3.612349;0;0;121830.98
1811;682.8742909;3.612349;0;0;87913.266
1812;814.4435286;3.612349;0;0;214689.33
1813;902.0471064;3.612349;0;0;58744.695
1814;1326.784604;3.612349;0;0;40222.156
1815;707.9224622;3.6136136;0;44769.55;120135.44
1816;346.1652801;3.6148784;0;374754.53;0
1817;483.6352848;3.6148784;0;78342.36;0
1818;716.4356799;3.6149168;65874.305;640921;1615046.8
1819;571.2751569;3.6203115;0;0;54164.035
1820;324.1268507;3.6229115;0;206071.61;0
1821;162.9983848;3.630928;0;154553.25;0
1822;330.4208698;3.630928;0;340188.97;0
1823;507.2181966;3.630928;0;171657.52;0
1824;696.897669;3.636376;0;0;95923.47
1825;704.8874918;3.636376;0;0;72755.63
1826;330.5047312;3.638955;0;1756755.8;0
1827;467.3014757;3.6415062;0;683683.9;140420.97
1828;685.9095629;3.6416686;0;176772.23;443536.44
1829;694.4224807;3.6423588;177845.06;1888898.6;4740678.5
1830;305.2479916;3.644382;0;0;159984.12
1831;463.2849963;3.644382;0;0;45118.92
1832;469.295026;3.644382;0;0;159952.88
1833;469.6292213;3.644382;0;0;60982.05
1834;492.6357312;3.644382;0;0;71900.26
1835;492.9696114;3.644382;0;0;55609.566
1836;498.9795351;3.644382;0;0;107919.67
1837;679.4000707;3.644382;0;0;72984.62
1838;729.9360575;3.644382;0;0;85539.484
1839;819.3983755;3.644382;0;0;68633.48
1840;923.558535;3.644382;0;0;65470.4
1841;468.9604074;3.6456861;0;104873.1;254623.14
1842;738.4487465;3.6456861;0;487328.9;1192520.8
1843;330.8389327;3.6469905;0;566702.44;0
1844;494.7516427;3.6469905;0;6185109.5;0
1845;498.3107153;3.6496997;0;131503.95;343246.78
1846;498.6451309;3.6496997;0;101858.195;242942.08
1847;468.1872205;3.6550176;0;50140.086;0
1848;439.2314527;3.660434;0;0;96381.766
1849;543.3151337;3.660434;0;0;81230.195
1850;621.7176002;3.660434;0;0;87902.766
1851;259.0966786;3.6630092;0;870566.4;0
1852;323.1626961;3.6630092;0;1830605.5;0
1853;645.3177257;3.6630092;0;773398.2;0
1854;668.2711037;3.6630092;0;855060.44;0
1855;812.3489311;3.6630092;0;80007.16;0
1856;940.3240923;3.6630092;0;147101.31;0
1857;946.0740315;3.668482;0;0;64088.43
1858;519.1135309;3.6699264;115928.445;0;0
1859;515.2491898;3.6709945;0;391826.12;0
1860;707.9225586;3.673732;0;132625.1;323970.34
1861;477.9604797;3.676536;0;0;90315.21
1862;478.2947546;3.676536;0;0;69329.24
1863;484.3045477;3.676536;0;0;190860.27
1864;507.6453385;3.676536;0;0;70511.17
1865;636.7279776;3.676536;0;0;112139.805
1866;701.4128616;3.676536;0;0;57732.938
1867;483.9699966;3.6777592;0;204243.89;440851.5
1868;716.4355562;3.6780195;152902.08;1566248.5;3645224.5
1869;487.7441459;3.678982;0;175882.7;0
1870;483.6355748;3.681756;0;204779.34;629533.75
1871;513.32052;3.681756;0;164088.3;316673.12
1872;760.4618576;3.681785;0;356811.5;790671.7
1873;719.4144413;3.6845882;0;0;54608.91
1874;726.900714;3.6845882;0;0;56532.508
1875;484.3018991;3.6869757;0;113930.47;0
1876;483.2961063;3.694959;0;218495.6;0
1877;501.3063387;3.694959;0;37095.516;0
1878;523.2884333;3.694959;0;201493.08;0
1879;684.2653448;3.694959;0;6481551.5;0
1880;429.1166097;3.700642;0;0;198563.16
1881;651.0684801;3.700642;0;0;164249.86
1882;651.4031107;3.700642;0;0;159983.77
1883;657.3464445;3.700642;0;0;71759.32
1884;321.2428908;3.7017777;0;414707.66;52898.1
1885;338.1678116;3.7029464;0;52714.92;0
1886;824.4282263;3.7029464;0;128515.61;0
1887;321.1854864;3.708613;0;0;411385.56
1888;339.1961232;3.708613;0;0;641690.5
1889;367.1911303;3.708613;0;0;922489.6
1890;385.2014587;3.708613;0;0;522774.8
1891;403.2121955;3.708613;0;0;127786.484
1892;421.2227722;3.708613;0;0;691035.56
1893;486.9598083;3.708613;0;0;50916.45
1894;545.3304713;3.708613;0;0;119217.3
1895;567.2805601;3.708613;0;0;442896.47
1896;513.654751;3.7095423;0;165749.31;151120.5
1897;738.4485797;3.7107227;180784.7;1350774.5;2924811.5
1898;440.894913;3.710917;0;260708.98;0
1899;798.3336456;3.710917;0;335655.56;0
1900;812.348749;3.710917;0;146034.9;0
1901;203.1797631;3.7126386;55170.715;0;0
1902;459.2225672;3.7126386;157501.56;0;0
1903;498.6450323;3.7137485;0;267696.22;521949.75
1904;498.9793124;3.7137485;0;114947.49;230852.25
1905;527.9958091;3.7137485;0;218231.66;378025.12
1906;729.9357716;3.7137485;0;118102.61;229722.47
1907;513.6548776;3.713788;0;69261.875;359982.66
1908;201.1641974;3.7165797;0;0;53567.254
1909;287.237349;3.7165797;0;0;306344.4
1910;323.201148;3.7165797;0;0;154959.17
1911;349.1804277;3.7165797;0;0;139101.88
1912;527.6615926;3.7165797;0;0;535621.7
1913;547.3461834;3.7165797;0;0;167281.56
1914;687.3570887;3.7165797;0;0;98368.766
1915;723.4260002;3.7165797;0;0;43705.043
1916;740.9226719;3.7165797;0;0;53250.035
1917;830.4386561;3.7165797;0;0;760555.1
1918;835.3941155;3.7165797;0;0;320571.9
1919;492.6352133;3.717711;0;85005.7;149271.14
1920;492.9694253;3.717711;0;60588.77;115995.83
1921;498.3106373;3.717711;0;361071.53;700649.44
1922;782.4747463;3.717711;0;270907.03;602501.3
1923;512.986018;3.717785;0;205103.03;1002775.3
1924;218.2116556;3.7187512;4029081.8;1245851.8;3394011.2
1925;379.8559488;3.718842;0;300358.8;0
1926;521.9850058;3.718842;0;49643.41;0
1927;780.3228875;3.718842;0;834959.75;0
1928;174.1855369;3.7216983;0;98398.695;187143.98
1929;512.9859637;3.7244122;55586.22;486851.88;416088.38
1930;303.2323699;3.7245545;0;0;106567.17
1931;359.2223134;3.7245545;0;0;36467.457
1932;541.2989005;3.7245545;0;0;212994.81
1933;666.0785496;3.7245545;0;0;202864.39
1934;666.4129808;3.7245545;0;0;115960.88
1935;665.7434695;3.725645;0;41259.906;212793.86
1936;337.2166142;3.7325504;0;0;96152.2
1937;355.2274256;3.7325504;0;0;116767.875
1938;182.1178223;3.7346253;0;710278.6;0
1939;330.1393385;3.7346253;0;214782.48;0
1940;330.1455862;3.7346253;0;182138.5;0
1941;330.170252;3.7346253;0;3.53E+07;0
1942;330.2013384;3.7346253;0;208783.19;0
1943;330.6710526;3.7346253;0;1.37E+07;0
1944;478.2229563;3.7346253;0;528378.4;0
1945;659.3331307;3.7346253;0;2475016.8;0
1946;305.2479416;3.737518;0;177931.78;116820.805
1947;373.2381221;3.7405543;0;0;38258.08
1948;507.979757;3.7405543;0;0;69869.14
1949;751.9486348;3.7405543;0;0;188731.42
1950;507.6452213;3.7415514;0;75647.23;147786.86
1951;804.488032;3.7415514;0;153836.88;310230.84
1952;760.461748;3.7430677;84934.01;907706.9;1843104
1953;507.3104508;3.7455177;0;106418.18;293778.62
1954;543.0056106;3.7455177;0;107872.98;210966.33
1955;528.330282;3.7455359;0;293557.3;195313.86
1956;513.320361;3.7455711;0;359390.25;758034.75
1957;542.3366344;3.7455711;0;281320.53;563268.5
1958;357.2065935;3.7485938;0;0;127813.26
1959;501.6352613;3.7485938;0;0;66953.89
1960;536.6613849;3.7485938;0;0;97047.555
1961;536.9961831;3.7485938;0;0;68357.08
1962;680.7535981;3.7485938;0;0;245697.52
1963;681.0881137;3.7485938;0;0;145122.28
1964;680.4190716;3.7495375;0;51618.965;268580.22
1965;346.1651559;3.7504814;0;276636.84;0
1966;485.3115436;3.7504814;0;533810.7;0
1967;269.2267523;3.7584565;0;125583.695;0
1968;449.2905019;3.7584565;0;98365.81;0
1969;452.2553781;3.7584565;0;49178.41;0
1970;589.2625156;3.7646835;0;0;398161.62
1971;830.4385052;3.7646835;0;0;583790.2
1972;835.3941041;3.7646835;0;0;154762.11
1973;466.2709588;3.7664523;0;56399.797;0
1974;487.7438331;3.7664523;0;149749.4;0
1975;940.3239743;3.7664523;0;521031.4;0
1976;227.1280711;3.7677274;168876;0;206908.12
1977;522.6544503;3.7726958;0;0;68693.68
1978;551.6710802;3.7726958;0;0;50439.305
1979;695.0942216;3.7726958;0;0;286789.3
1980;695.7636008;3.7726958;0;0;157251.77
1981;527.6613193;3.7731278;60406.49;860200.2;992441.44
1982;287.2372639;3.7734907;0;167119.52;154908.06
1983;527.9957109;3.773594;0;420806.06;790368
1984;557.3463837;3.773594;0;206354.11;404943.6
1985;542.6709642;3.7773914;0;226266.03;714518.06
1986;557.0119575;3.7775636;0;244901.22;451200.38
1987;695.428962;3.7775636;0;56764.832;310302.44
1988;522.3202307;3.7776124;0;125840.52;241804.08
1989;236.1679922;3.7806354;0;0;255995.05
1990;267.1206913;3.7806354;0;0;202717.95
1991;439.2311977;3.7806354;0;0;289934.9
1992;528.3300748;3.7806354;0;0;354123.62
1993;233.0788428;3.7810338;66218.67;0;0
1994;542.6709851;3.781402;0;455402.28;442515.16
1995;782.4748122;3.7815084;0;482146.9;1401895.9
1996;521.9857541;3.7815824;0;107048.08;305204.56
1997;507.2180835;3.782529;0;836261.56;0
1998;128.0623169;3.7885249;0;0;235267.31
1999;129.070121;3.7885249;0;0;112451.414
2000;131.0857458;3.7885249;0;0;135367.17
2001;141.0700125;3.7885249;0;0;123545.2
2002;147.1170213;3.7885249;0;0;84206.46
2003;149.1327402;3.7885249;0;0;60453.363
2004;155.0857233;3.7885249;0;0;77651.78
2005;175.1483174;3.7885249;0;0;53162.098
2006;201.164053;3.7885249;0;0;74610.664
2007;211.169423;3.7885249;0;0;86407.61
2008;559.2877933;3.7885249;0;0;2412183.2
2009;575.2617787;3.7885249;0;0;280389.78
2010;582.3640038;3.7885249;0;0;479336.28
2011;694.0854344;3.7885249;0;0;49994.82
2012;773.9613022;3.7885249;0;0;97770.71
2013;1034.126317;3.7885249;0;0;56777.5
2014;379.5208904;3.7905228;0;387352.72;0
2015;133.10142;3.79641;0;0;144929.98
2016;143.0857493;3.79641;0;0;120456.016
2017;145.1013765;3.79641;0;0;537365.9
2018;157.1014045;3.79641;0;0;100129.375
2019;159.117101;3.79641;0;0;138708.88
2020;161.1326683;3.79641;0;0;1603836
2021;171.1170151;3.79641;0;0;137115.12
2022;173.1327252;3.79641;0;0;92897.93
2023;183.1171208;3.79641;0;0;88466.24
2024;185.1327476;3.79641;0;0;161792.03
2025;187.1483833;3.79641;0;0;139490.45
2026;197.1327396;3.79641;0;0;81790.39
2027;199.1483728;3.79641;0;0;120533.47
2028;263.1797838;3.79641;0;0;107747.21
2029;277.195364;3.79641;0;0;168054.22
2030;279.2111296;3.79641;0;0;120620.484
2031;295.206131;3.79641;0;0;123586.516
2032;297.2217472;3.79641;0;0;420601.06
2033;305.1903844;3.79641;0;0;295266.22
2034;307.2064316;3.79641;0;0;79257.086
2035;323.2008519;3.79641;0;0;6932776
2036;325.218284;3.79641;0;0;370652.22
2037;335.2008954;3.79641;0;0;2390956.8
2038;341.2114123;3.79641;0;0;1.42E+07
2039;353.2114656;3.79641;0;0;4999901.5
2040;359.2218556;3.79641;0;0;8409646
2041;371.2220275;3.79641;0;0;3196414.8
2042;382.2379083;3.79641;0;0;351675.06
2043;389.2324004;3.79641;0;0;930508.75
2044;400.2486515;3.79641;0;0;802050.75
2045;407.2429955;3.79641;0;0;5175211
2046;448.2699493;3.79641;0;0;149149.66
2047;495.2956076;3.79641;0;0;134202.97
2048;535.2884625;3.79641;0;0;165769.06
2049;537.3058998;3.79641;0;0;2663317.8
2050;547.3460603;3.79641;0;0;209764.11
2051;621.2588499;3.79641;0;0;145750.64
2052;679.0753994;3.79641;0;0;95551.05
2053;557.6807364;3.7973895;0;277835.7;190707.61
2054;404.1968367;3.7984352;0;271732.47;0
2055;494.2178644;3.7984352;0;460730.2;0
2056;568.7778424;3.7984352;0;355805.53;0
2057;645.317429;3.7984352;0;142680.64;0
2058;709.7698759;3.8013685;0;93384.45;301532.1
2059;710.1042771;3.8013685;0;93266.18;300294.38
2060;315.2324191;3.8043017;0;0;125915.516
2061;530.986017;3.8043017;0;0;44453.246
2062;536.6609727;3.8043017;0;0;178243.61
2063;708.4256344;3.8043017;0;0;134452.23
2064;710.4387607;3.8043017;0;0;167463.11
2065;795.9748264;3.8043017;0;0;60566.71
2066;542.3366807;3.805308;0;575565.3;889449.3
2067;571.6871908;3.805308;0;254001.67;346759.8
2068;572.0216525;3.805308;0;209621.52;302084
2069;572.3560105;3.805308;0;104915.47;152496.61
2070;804.4880174;3.805308;0;360162.88;926429.6
2071;752.4517574;3.805804;0;59060.594;98578.3
2072;330.6708203;3.8063145;0;1.25E+07;0
2073;478.2229746;3.8063145;0;507450.2;0
2074;659.3329008;3.8063145;0;3449952.2;0
2075;662.3757741;3.8063145;0;208352.6;0
2076;203.1798283;3.8070898;72540.74;0;0
2077;221.1903862;3.8070898;74555.945;0;0
2078;848.5140847;3.809256;0;53693.906;210707.38
2079;536.9958446;3.8122373;0;0;137554.89
2080;543.0054085;3.8132238;0;223201.27;344173.5
2081;826.5004862;3.8171632;0;309432.8;594644.06
2082;724.7799962;3.8202143;0;0;313000.47
2083;725.1145164;3.8202143;0;0;175482.48
2084;724.4451148;3.8211486;0;122444.3;283226.62
2085;545.3301739;3.8282766;0;0;130601.305
2086;552.0057347;3.8282766;0;0;62206.785
2087;664.3936624;3.8282766;0;0;82066.67
2088;587.0311918;3.8292224;0;64140.58;116324.16
2089;557.0118691;3.8332171;0;401270.75;856122.6
2090;557.3461593;3.8332171;0;323359.97;663699.5
2091;551.6714917;3.836362;0;0;122047.7
2092;557.6810892;3.836362;0;0;326624.9
2093;586.3630769;3.836362;0;0;275307.84
2094;586.697306;3.836362;0;0;253552.05
2095;566.3460099;3.836889;0;54518.336;43927.95
2096;131.0497832;3.837937;0;1638718.5;0
2097;154.0862924;3.837937;0;101209.06;0
2098;168.1019675;3.837937;0;412726.1;0
2099;200.1281518;3.837937;0;5310135.5;0
2100;298.1443914;3.837937;0;114350.67;0
2101;330.1295269;3.837937;0;963491.9;0
2102;331.9022365;3.837937;0;605522.7;0
2103;332.9124061;3.837937;0;113574.43;0
2104;449.0886554;3.837937;0;172243.8;0
2105;739.4547939;3.84121;0;104274.54;293532.84
2106;739.121043;3.844483;0;0;256533.16
2107;739.7900997;3.844483;0;0;171009.48
2108;276.0713606;3.8452692;0;419212.62;79022.97
2109;135.0678797;3.8458016;0;55678.477;0
2110;144.0808784;3.8458016;0;107825.14;0
2111;150.0914394;3.8458016;0;646981.75;0
2112;182.1176573;3.8458016;0;1.10E+07;0
2113;323.1628761;3.8458016;0;835321.4;0
2114;330.1035507;3.8458016;0;160772.42;0
2115;330.1695792;3.8458016;0;4.13E+08;0
2116;330.1938947;3.8458016;0;1419610.8;0
2117;330.2446051;3.8458016;0;122329.18;0
2118;333.1780617;3.8458016;0;1047251.56;0
2119;576.2286798;3.8506353;402422.5;0;0
2120;525.3048097;3.8526015;0;0;91852.86
2121;330.2182325;3.853666;0;396823.25;0
2122;566.0122985;3.8607264;0;0;106437.88
2123;566.3469173;3.8607264;0;0;84650.72
2124;601.7073738;3.8607264;0;0;97026.2
2125;916.4396633;3.8607264;0;0;41525.977
2126;601.3729632;3.861039;0;138447.42;182725.69
2127;131.0456228;3.8615766;0;221396.8;0
2128;601.0382196;3.8651013;0;138064.11;202063.67
2129;297.221977;3.868866;0;0;83454.8
2130;305.247998;3.868866;0;0;200347.33
2131;315.2325649;3.868866;0;0;76175.51
2132;339.1966074;3.868866;0;0;106558.984
2133;367.1912357;3.868866;0;0;119770.63
2134;421.2228113;3.868866;0;0;195903.84
2135;669.3468648;3.868866;0;0;420430.47
2136;571.6870654;3.8691711;0;421889.34;611936
2137;572.0214631;3.8691711;0;330008.25;509079.9
2138;572.3557279;3.8691711;0;188264.66;259653.6
2139;754.1307469;3.8691711;0;118720.016;253448.55
2140;754.4651677;3.8691711;0;80950.92;158114.86
2141;848.5145105;3.8691711;0;136808.02;149964.33
2142;753.7953593;3.8731232;0;104535.48;224766.33
2143;234.206647;3.87701;623921.94;137850.14;1694391
2144;277.1067844;3.8773806;0;129715.29;0
2145;318.1702333;3.8773806;0;269147.47;0
2146;768.805964;3.8812494;0;128579.484;216855.84
2147;616.048437;3.885194;0;221401.12;116349.164
2148;768.4710723;3.885194;0;111273.45;193410.06
2149;525.3039471;3.888198;0;545343.7;306569.75
2150;587.0314549;3.889144;0;140102.67;189265.4
2151;769.1401598;3.889144;0;84859.63;137202.86
2152;586.3625463;3.8892522;0;520439.66;430161.03
2153;870.5273598;3.8892522;0;61503.438;92763.03
2154;586.6972612;3.8932023;0;427067.03;333199.22
2155;301.1188791;3.8932345;0;0;179411.17
2156;405.2279186;3.8932345;0;0;77575.195
2157;580.6874192;3.8932345;0;0;63271.777
2158;581.0220258;3.8932345;0;0;57783.016
2159;241.2038993;3.893843;106880.65;70420.98;78228.05
2160;316.1546834;3.9010887;0;1910809.2;0
2161;440.5605575;3.9010887;0;376412.88;0
2162;684.2654446;3.9010887;0;509843.34;0
2163;783.8150445;3.9010887;0;63235.32;0
2164;321.2219976;3.9013865;0;0;118134.37
2165;537.3063909;3.9013865;0;0;2164540.8
2166;600.3151629;3.9013865;0;0;92663.6
