row ID,row m/z,row retention time,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,
5384,851.5806324760324,11.384441,466841.72,221205.64,0,0,0,0,0,0,0,
5385,150.10292416156977,11.385244,232755.33,0,294374.94,243039.12,179031.25,0,204206.31,470257.78,113055.66,
5386,140.11857494075704,11.385611,0,0,0,0,0,0,0,116093.04,0,
5387,161.0826292729796,11.385809,0,0,0,0,157879.3,0,0,0,0,
5388,338.34227836050127,11.385823,672080.4,1738199.6,1384412.1,0,0,0,0,0,0,
5389,167.12940251353183,11.390252,0,0,0,0,125870.56,406796.5,0,174697.11,122458.35,
5390,136.08722681710952,11.395891,415707.06,315481.12,0,284340.8,429128.03,614173.6,459264.25,461290.7,402320.88,
5391,152.1185703527208,11.397942,183246.4,135908.06,0,115897.586,132565.84,100306.67,187615.3,93322.92,0,
5392,163.098117319206,11.400323,582782.56,503965.5,421814.3,457885.16,675517.3,982313.0,728704.44,287471.38,527081.9,
5393,234.0975835727038,11.402471,0,151187.83,0,0,0,743965.0,0,711711.9,750863.25,
5394,138.10286263853934,11.403071,453206.28,351752.97,553623.06,294684.5,325189.75,702684.6,487252.72,706773.75,225110.4,
5395,151.0981108487286,11.40395,549858.0,425141.84,672834.25,331152.53,368378.62,806197.9,579801.06,718654.3,513002.7,
5396,638.4996404253877,11.410434,0,98045.45,0,0,0,0,0,0,0,
5397,643.4562223885418,11.410434,0,122380.14,0,0,0,0,0,0,0,
5398,148.08717850535683,11.415134,186725.19,135632.38,117367.51,102863.86,0,124900.875,190090.16,0,0,
5399,165.11384179685876,11.417276,416253.62,401548.1,513331.6,262871.75,285074.94,187252.08,447442.88,171454.48,198212.23,
5400,194.14040338667127,11.417979,90815.375,53760.223,0,114432.76,104464.43,72206.99,0,276349.5,128734.914,
5401,176.1060779906614,11.424985,66995.31,137785.33,0,167812.67,142276.67,116851.04,223415.6,255547.5,223764.56,
5402,686.5584313048889,11.426536,0,58403.223,0,0,0,0,0,0,0,
5403,760.6116914514224,11.427575,0,125656.586,372593.22,0,0,0,0,0,0,
5404,124.08721892826087,11.429595,0,0,0,0,0,0,0,0,1039156.25,
5405,122.07166388359005,11.430701,0,95903.05,80111.09,78736.7,142898.77,92252.8,129403.805,124358.336,99055.99,
5406,677.3704389865612,11.436694,0,0,75286.78,0,0,0,0,0,0,
5407,778.231744345313,11.43698,91949.46,83663.37,86620.36,87793.375,102243.89,86670.57,87960.195,138204.12,479322.38,
5408,355.07013042039506,11.437576,0,0,0,0,0,0,0,0,112135.92,
5409,780.2299665991119,11.437576,0,0,0,0,0,0,0,0,102233.75,
5410,804.2638146485253,11.437576,0,0,0,0,0,0,0,0,190884.84,
5411,806.263071899778,11.437576,0,0,0,0,0,0,0,0,118097.22,
5412,776.232934963779,11.437876,159336.6,144259.78,144307.02,154953.03,164932.38,149559.89,151106.61,249326.17,829407.94,
5413,893.5550783145263,11.440529,0,0,0,0,0,466886.5,583591.8,0,0,
5414,900.5401622256492,11.441861,0,0,0,0,268473.25,0,0,0,0,
5415,419.35320364858416,11.447005,167188.98,0,0,0,0,0,0,0,0,
5416,700.5359702416149,11.44768,0,280686.84,87466.336,0,0,0,0,0,0,
5417,705.4919867718428,11.44768,0,529734.0,185817.56,0,0,0,0,0,0,
5418,728.5673090858133,11.44768,0,292730.03,94434.82,0,0,0,0,0,0,
5419,179.1294534145479,11.448461,60709.01,59122.12,205231.25,125119.89,82023.34,95336.695,134777.78,137035.64,74147.45,
5420,202.1090427134151,11.449256,0,97350.914,0,124975.23,217060.6,115514.85,216063.02,280714.1,166929.69,
5421,923.5098717126381,11.449838,0,0,0,0,284937.03,0,0,0,0,
5422,192.12470151199057,11.452015,202929.81,135437.88,249164.23,94930.68,166035.39,117539.93,170815.06,218806.53,188171.11,
5423,673.5004880768009,11.452775,0,0,94190.86,0,0,0,0,0,0,
5424,871.5728261466396,11.454267,0,0,0,0,1096886.2,3930807.5,4940052.0,0,0,
5425,581.5258012589293,11.459185,0,0,0,0,92528.99,69592.29,92172.016,95355.125,0,
5426,137.08242695029705,11.459592,181120.52,80230.516,0,122809.71,133752.48,127917.47,0,0,132733.12,
5427,166.09777586918892,11.460292,0,0,0,61586.85,0,0,0,0,0,
5428,189.11369954689985,11.460292,0,0,0,70680.27,0,0,0,0,0,
5429,785.5168775574366,11.460792,0,0,65499.26,0,0,0,0,0,0,
5430,128.11867538720702,11.465786,0,0,0,0,142421.72,0,0,0,0,
5431,179.09315455054968,11.465786,0,0,0,0,118910.38,0,0,0,0,
5432,1770.102791595033,11.465786,0,0,0,0,80295.78,0,0,0,0,
5433,1771.1068852610917,11.465786,0,0,0,0,100107.516,0,0,0,0,
5434,167.1294493744158,11.466289,264074.78,193519.67,325315.9,166945.5,75414.91,147913.9,222799.06,218307.9,124398.195,
5435,140.11844508538908,11.46813,0,82764.36,284154.06,149921.64,68624.57,132676.9,0,197449.92,113444.1,
5436,124.08729916304573,11.469866,2413655.8,1318750.1,1866163.4,1499115.9,2383674.5,1262037.8,1383315.1,2379285.5,1169116.0,
5437,885.5529645581073,11.471059,2331064.5,0,0,2500800.8,8038916.0,0,0,0,0,
5438,178.10908141700494,11.471667,57501.016,83960.43,225889.88,82873.31,124859.125,123100.5,154803.31,343833.78,80621.695,
5439,175.09826823509562,11.47187,112510.0,92784.84,125853.055,75673.28,82407.53,88105.35,127125.34,87467.43,0,
5440,907.5350737213888,11.473732,447654.72,0,0,405185.62,1452930.9,0,0,0,0,
5441,128.11860305274777,11.47516,73300.55,121633.45,264532.88,167067.0,106344.516,115210.92,188115.83,187003.95,207509.6,
5442,177.11357021981735,11.475316,0,0,0,139409.48,0,130445.02,0,0,186048.08,
5443,582.5936541983122,11.477497,0,0,0,0,0,0,0,0,654145.75,
5444,190.1090505989946,11.4811945,0,94924.36,102542.6,126727.82,164735.45,112732.23,173480.6,365507.72,0,
5445,165.11381094999624,11.485302,0,202617.2,203221.56,0,0,261988.44,366617.2,384164.7,392246.4,
5446,144.04814029415758,11.489785,0,0,0,0,0,0,0,1333660.0,0,
5447,163.09819132644105,11.489785,0,0,0,0,0,0,0,613361.2,0,
5448,181.1451882850827,11.489785,0,0,0,0,0,0,0,34699.945,0,
5449,366.37357807429765,11.490316,133966.2,153434.17,133857.08,151571.31,155831.58,152494.08,141575.3,138534.08,173909.2,
5450,670.5633158529878,11.490673,0,69313.01,0,0,0,0,0,0,0,
5451,179.09307709908015,11.49345,244260.48,237278.6,151005.64,141749.98,180310.53,125967.42,0,115454.586,200538.8,
5452,153.11385250630673,11.493744,0,0,0,0,258261.34,0,0,456499.1,0,
5453,139.09772543667466,11.496219,0,0,0,0,0,79241.805,0,0,0,
5454,151.0977190485719,11.496219,0,0,0,0,0,360670.62,0,0,0,
5455,166.10891114348638,11.496219,0,0,0,0,0,56953.516,0,0,0,
5456,687.4829691406327,11.498664,0,42639.406,0,0,0,0,0,0,0,
5457,135.07941231278554,11.500902,49124.016,92464.41,148135.84,70305.03,241531.39,93960.46,118177.5,121375.125,0,
5458,734.592814447581,11.500864,0,0,114892.7,0,0,0,0,0,0,
5459,167.09310948782922,11.504468,280320.9,274271.0,171324.62,231284.66,285939.22,129517.17,186390.56,181173.81,254739.05,
5460,793.5253258234638,11.505438,0,61553.004,0,0,0,70420.0,0,0,0,
5461,161.0825609308276,11.50566,0,0,0,0,180266.2,0,0,0,0,
5462,200.09356578827854,11.50566,0,0,0,0,64964.656,0,0,0,0,
5463,834.5400327109479,11.506977,0,0,0,833109.06,576296.6,0,0,0,0,
5464,226.95208475667133,11.50889,847465.8,943989.94,0,0,0,0,0,0,0,
5465,161.08255126603692,11.512706,87425.6,0,112253.14,185933.77,118898.875,0,296165.88,126037.16,0,
5466,243.94235930028947,11.512888,259610.6,299280.66,0,0,0,0,0,0,0,
5467,158.15441153304215,11.517145,0,0,0,0,249048.81,0,74705.81,0,0,
5468,681.4207268561468,11.519582,267871.47,271348.84,246436.28,305280.12,322886.66,371202.38,363969.12,355775.97,351782.8,
5469,647.4592184294917,11.521351,5423173.0,5537753.5,6184236.0,8270227.0,8912629.0,1.0148977E7,1.1158835E7,1.0469907E7,9866425.0,
5470,680.4811601725917,11.521353,875863.9,1318191.5,1221877.2,1694197.4,1218099.4,1474661.4,1510910.9,1695726.5,1226982.2,
5471,750.4076109773936,11.521371,929235.6,867642.56,781305.8,921662.44,1053104.6,988104.9,1015393.25,1058788.1,1105180.9,
5472,685.436696039689,11.522507,1050433.5,1107426.9,930253.1,1502063.9,1941981.9,0,1671899.0,1539788.1,1775534.0,
5473,701.4104035792863,11.52299,372779.94,330770.56,332649.5,0,436511.75,627149.3,688155.56,782309.7,535305.5,
5474,551.3288838432267,11.524903,680493.5,528324.6,513997.94,556439.9,525573.94,705410.9,775019.44,763172.44,674706.06,
5475,792.606648075785,11.524899,462597.22,541311.2,518889.7,749627.94,699382.5,871858.94,830898.94,763024.7,844067.0,
5476,663.4540834867215,11.525796,1.2463693E7,1.3246701E7,1.2957527E7,1.4553636E7,1.6434019E7,1.9251514E7,1.7602666E7,1.7675866E7,1.5447752E7,
5477,708.5120502959959,11.525796,1.3793502E7,1.3640799E7,1.2755519E7,2.2679128E7,1.815834E7,2.3520738E7,2.1870818E7,2.1609848E7,1.8944516E7,
5478,752.4071412743046,11.526679,411019.72,407294.4,365153.6,467933.9,510061.94,517282.88,514450.94,517785.6,525329.8,
5479,607.3920966160033,11.527561,1760852.1,1465977.1,1469952.8,2006633.1,1940599.0,2277271.8,1735693.2,2083536.9,2190704.8,
5480,495.2666439262072,11.530221,323812.88,327194.9,330554.8,438559.4,393070.6,452589.44,433598.12,454253.6,471628.53,
5481,736.5415648470909,11.53204,4182160.0,3234243.5,1888685.2,2713722.2,0,2912328.5,0,0,2860937.8,
5482,431.35283914391454,11.532879,0,0,109523.02,0,0,0,0,0,0,
5483,736.5440781377151,11.534579,0,0,0,0,2721740.0,0,2861942.8,2953440.5,0,
5484,175.09834155996998,11.53757,0,0,0,0,80864.336,0,0,0,0,
5485,340.3582604144953,11.538208,133395.19,161065.42,132344.3,142382.28,158059.8,151293.05,143710.66,149130.19,175169.84,
5486,793.5270108475016,11.540143,0,49074.8,0,87281.375,0,100243.836,0,62204.53,0,
5487,835.5865605312244,11.540858,399697.2,395303.66,0,0,0,0,0,0,0,
5488,204.0880819224141,11.543058,552049.06,0,0,0,0,0,0,0,0,
5489,686.4383421706614,11.544073,0,0,0,0,0,1172204.9,0,0,0,
5490,694.4997005524565,11.545545,0,0,0,0,66865.414,0,0,0,0,
5491,653.4764538248103,11.546652,0,75985.86,0,0,0,0,0,0,0,
5492,164.11845958211853,11.548167,0,0,0,72717.9,0,0,0,0,0,
5493,167.09309761560723,11.54884,0,0,153007.75,204958.44,0,0,87660.625,146351.7,0,
5494,149.08261652104764,11.55245,0,0,0,0,0,0,541956.44,0,0,
5495,122.07167228004678,11.552549,0,78061.55,125064.875,134176.0,80616.43,0,0,0,102903.21,
5496,152.11853319103207,11.552896,0,119316.17,94127.3,0,94458.57,105566.39,0,155714.81,0,
5497,134.07153198921645,11.554773,0,50076.906,0,83208.44,110341.5,75713.984,0,0,56562.42,
5498,126.10295064700856,11.556316,262119.58,271250.84,199740.02,171097.7,195090.64,221738.4,354158.16,341280.94,391996.78,
5499,534.4892557680596,11.556823,571419.1,361096.78,0,0,0,0,0,0,0,
5500,752.5084588962445,11.556823,188497.17,107861.82,0,0,0,0,0,0,0,
5501,153.11377904394703,11.556891,418213.44,286120.8,395292.8,505572.16,395182.47,330867.9,493061.94,195344.7,183626.11,
5502,176.1060911179301,11.557909,197376.8,128618.82,0,220138.5,243919.39,450900.28,155983.31,151816.27,0,
5503,140.08207405205243,11.558201,0,0,150460.25,241585.86,187917.94,233434.22,195238.17,245691.86,0,
5504,696.5424928787943,11.559512,1400194.2,854947.8,46701.05,0,0,0,0,0,0,
5505,150.10288610490738,11.560433,273311.25,137875.66,196036.83,389783.22,306787.12,146202.8,226289.3,87110.9,114612.04,
5506,516.4787525891986,11.560808,234698.97,148674.52,0,0,0,0,0,0,0,
5507,714.5529126618248,11.560808,932439.75,581625.9,0,0,0,0,0,0,0,
5508,149.08252140418412,11.561298,580307.0,614072.9,353542.22,465727.1,648048.6,325086.56,298746.6,627310.7,473792.8,
5509,339.34591669666077,11.561561,0,0,0,0,0,0,0,168114.34,0,
5510,645.4700987425446,11.56219,72884.23,469884.2,138184.17,0,0,0,0,0,0,
5511,922.6730652028998,11.564876,0,0,0,0,173361.78,203194.52,190110.42,209038.47,0,
5512,148.08721956496007,11.5658245,194313.89,109712.51,154824.94,178489.69,127380.77,196363.5,199419.73,203650.31,0,
5513,167.12945041051904,11.56664,209048.84,120185.6,193347.48,251033.69,239345.69,308964.7,236861.16,93615.18,125762.73,
5514,262.2536592913071,11.566966,73966.016,0,0,0,0,0,0,0,0,
5515,804.5225593405163,11.566966,70911.695,0,0,0,0,0,0,0,0,
5516,161.0824931200945,11.568407,219126.6,334885.22,239679.86,235226.67,215646.08,358265.78,211784.47,147340.84,195630.6,
5517,138.10284596838548,11.5693035,360090.03,240507.81,348817.62,436826.53,346388.94,555978.0,440279.56,173857.58,220925.89,
5518,202.10907858414808,11.5693035,190977.45,106551.13,264750.5,186416.27,119223.58,298645.47,150331.31,195474.23,143360.48,
5519,189.1138964489535,11.569356,81454.31,0,0,101848.8,64489.543,0,92675.65,0,0,
5520,175.09836845166302,11.569514,0,0,0,0,106257.63,0,0,0,0,
5521,656.5114539780891,11.570658,0,45229.266,0,0,0,0,0,0,0,
5522,661.4714380616224,11.570658,0,71845.97,0,0,0,0,0,0,0,
5523,163.09811794662423,11.571967,622361.3,804070.5,593452.06,580407.8,380151.0,657611.06,525554.7,687173.1,503926.97,
5524,155.12940250898563,11.572536,106372.516,55993.824,133596.72,120477.41,0,76457.1,60116.21,114265.07,125245.31,
5525,151.09810560866663,11.5746355,426446.7,290508.88,407627.12,507957.47,685220.9,663624.44,517557.38,203230.48,255187.95,
5526,126.10295286146005,11.575524,311917.25,213367.9,291615.34,374625.3,293485.62,319375.25,367166.22,152266.42,136518.16,
5527,179.12944881199155,11.576854,154644.66,90283.625,127446.59,136918.47,126587.03,196066.03,0,61711.562,0,
5528,136.08721896936888,11.578188,323898.88,220937.44,836621.3,363225.47,321438.34,445792.72,414033.94,430345.94,304788.25,
5529,587.4299442992246,11.578658,0,173641.9,0,0,0,0,0,0,0,
5530,638.4998351768587,11.578658,0,134156.62,0,0,0,0,0,0,0,
5531,643.456077782523,11.578658,0,218820.5,0,0,0,0,0,0,0,
5532,666.5315926668143,11.578658,0,89418.04,0,0,0,0,0,0,0,
5533,668.5469964124632,11.578658,0,65362.387,0,0,0,0,0,0,0,
5534,140.1184492573638,11.578896,0,0,0,108486.83,0,0,0,148658.05,0,
5535,192.12470712589823,11.5799675,159444.03,109917.34,152587.56,212673.95,209036.75,233954.83,184471.44,75720.875,65862.11,
5536,137.08245494756463,11.582794,152002.38,96698.66,167494.84,162990.06,104530.805,243468.75,191873.66,198688.45,0,
5537,833.5698001918347,11.582933,166634.2,0,0,0,0,0,0,0,0,
5538,166.09791054808662,11.583446,0,0,0,44023.93,64361.5,0,76562.04,0,0,
5539,165.1138488205218,11.583513,328126.75,220166.05,335855.9,396909.22,520272.6,515527.88,393760.88,149347.69,145691.25,
5540,152.1185394213487,11.584885,204300.05,101388.79,136179.88,181486.02,140883.2,224865.67,0,69145.83,0,
5541,178.10907182394413,11.585814,130012.305,93306.16,136188.34,174576.34,217367.53,258329.08,162832.9,0,0,
5542,140.11846577685364,11.586447,160046.17,121045.836,172013.28,116125.39,214788.9,166848.66,0,82161.3,96015.266,
5543,124.08731010043923,11.586615,0,0,0,1493343.6,2264822.5,0,1679926.0,2190327.0,1704171.1,
5544,194.14038185262416,11.588303,0,65777.984,97492.88,0,162637.19,167183.14,0,0,0,
5545,177.11380788712518,11.5888605,166660.16,233484.64,527779.56,184669.78,156637.9,228391.06,215797.14,221650.3,76817.08,
5546,179.09308758829343,11.589081,0,0,188645.28,201996.55,97407.71,0,0,95202.33,0,
5547,217.10518732226456,11.594592,427642.88,360972.12,471934.97,0,0,0,0,0,0,
5548,155.12903112141203,11.600027,0,0,0,0,0,50660.18,0,0,0,
5549,672.5428452160329,11.602757,0,68450.9,0,0,0,0,0,0,0,
5550,677.4980242690788,11.602757,0,299667.06,0,0,0,0,0,0,0,
5551,234.09773827672745,11.60326,0,0,251093.78,0,118551.48,0,0,0,0,
5552,815.601435141848,11.605715,248811.81,237112.56,231078.1,0,331550.7,0,311340.56,365436.97,375586.97,
5553,838.6762094992336,11.605855,218903.27,147236.12,0,260752.25,267069.16,213514.19,264538.4,235641.42,239086.02,
5554,190.10908191111997,11.608897,155060.84,102759.19,158718.33,165686.02,149206.31,156558.1,187736.78,205967.22,0,
5555,700.5738847251843,11.610807,0,105964.945,0,0,0,0,0,0,0,
5556,166.10925397588412,11.611456,112489.12,84787.94,0,0,0,73826.28,0,128782.51,164183.33,
5557,140.0821494101805,11.612834,202875.34,0,216271.06,163777.33,281686.44,0,185766.64,233247.81,162434.47,
5558,128.11860151791038,11.613898,156550.33,106734.17,155884.95,171123.4,157346.31,204926.97,199121.5,207619.19,129917.484,
5559,815.5991379494877,11.618156,0,0,0,321838.22,0,356923.97,0,0,0,
5560,126.1030070011366,11.625598,0,0,0,0,0,0,0,249932.34,0,
5561,152.11862162816138,11.625598,0,0,0,0,0,0,0,119837.39,0,
5562,167.0931797846159,11.625598,0,0,0,0,0,0,0,115587.36,0,
5563,243.94223642502357,11.634494,218007.52,174668.78,532062.1,0,0,0,0,0,0,
5564,139.09806878380132,11.636802,0,47238.684,88870.66,0,64105.0,149894.3,95525.86,44474.895,133225.02,
5565,138.10291670405238,11.641667,0,0,0,0,0,0,0,291802.53,0,
5566,165.11392140317332,11.641667,0,0,0,0,0,0,0,262744.03,0,
5567,226.95198179802756,11.64256,651090.06,509163.06,1639119.9,0,0,0,0,0,0,
5568,654.6035008455256,11.644377,0,0,0,123457.445,0,0,0,0,0,
5569,204.12472222685085,11.646588,0,61661.97,85095.766,81694.95,0,137484.84,88961.34,47772.094,0,
5570,731.6035110078866,11.649535,311409.9,297985.94,276270.2,399962.44,413658.3,426366.4,405534.56,392132.03,368922.0,
5571,135.07942075043465,11.651109,136305.44,149530.9,0,177366.33,143850.9,82249.54,134014.61,84333.71,141385.02,
5572,158.96438563628905,11.651617,0,0,0,0,356202.88,0,0,0,343714.25,
5573,156.07704486218174,11.657783,0,0,124607.195,112533.42,51041.773,113518.055,91620.22,127959.96,112988.7,
5574,837.6014386533792,11.659182,0,265744.88,0,0,0,0,0,0,0,
5575,192.1247733866924,11.660127,81133.49,0,0,0,130909.69,0,0,129097.26,95766.68,
5576,125.09051923647672,11.660561,0,0,0,0,0,168502.03,149564.55,0,0,
5577,153.11379637610173,11.6648245,188050.88,442084.88,273426.2,277174.12,235076.27,654695.6,397047.03,239054.38,617958.1,
5578,180.12465529320485,11.669616,0,0,0,0,0,0,0,0,68953.91,
5579,161.0825081659163,11.673757,231017.08,254650.17,186957.27,231654.92,213257.6,154876.19,226213.78,139175.88,226186.88,
5580,149.082529052517,11.677366,267508.5,525312.1,642976.44,428005.28,665516.5,899329.1,513752.28,302297.2,1441579.1,
5581,136.0872290080435,11.679113,274794.28,357379.9,683411.6,351104.62,240475.67,172245.67,334298.78,211232.25,344883.44,
5582,140.08220846337645,11.681848,0,0,0,0,253805.53,0,0,114568.61,0,
5583,124.08731638804862,11.682613,1431685.8,2093833.4,1190459.4,1805779.1,1673248.5,3234263.8,1891489.9,1100915.9,1739770.8,
5584,122.07166233984223,11.683153,0,127713.99,64654.977,0,0,83696.664,117959.93,0,114999.984,
5585,137.082526060348,11.683622,137441.88,164072.67,0,152934.8,143252.77,0,161028.86,90361.88,212065.81,
5586,163.09814400975156,11.684386,292261.16,597125.1,306399.6,563849.75,506495.4,330138.5,584391.7,345507.3,520532.7,
5587,176.10614345312882,11.684806,261081.52,224026.44,0,179984.33,308236.25,0,195083.69,101393.32,318436.94,
5588,150.10274178357696,11.685236,0,0,0,210057.39,0,216256.86,0,155401.6,122639.21,
5589,789.4923415401295,11.685844,0,0,42008.273,0,0,0,0,0,0,
5590,175.09824850463843,11.68798,0,125054.09,64468.516,137737.53,98916.914,59277.418,109691.41,96371.2,177093.5,
5591,179.0931061296402,11.688871,217775.67,204977.19,95185.18,153329.66,176115.48,310020.88,174050.7,105572.734,298054.34,
5592,167.0931193842835,11.690665,133818.88,230498.9,75641.03,177385.9,155295.84,393199.97,210522.7,124635.9,273460.94,
5593,768.562794905522,11.690655,166277.31,0,199066.98,0,0,0,0,0,0,
5594,773.5182000527569,11.690867,625361.4,89052.95,671520.06,0,0,0,0,0,0,
5595,752.5084194541269,11.693363,80839.79,131722.98,0,0,0,0,0,0,0,
5596,128.11862274152867,11.695096,124830.59,199949.81,94582.91,111672.74,93280.08,283754.12,161240.62,98730.375,146086.45,
5597,589.483372022468,11.6962,71686.0,92517.24,94647.7,0,0,0,0,0,0,
5598,516.4785981572375,11.697374,113573.836,176906.61,0,0,0,0,0,0,0,
5599,534.4892896827259,11.697374,281550.0,432294.8,0,0,0,0,0,0,0,
5600,714.5527014799236,11.697374,465660.5,721433.0,0,0,0,0,0,0,0,
5601,148.08722168644013,11.69868,145806.94,177462.6,244275.86,175745.19,160098.4,125466.29,167155.34,105105.72,177595.16,
5602,202.1091564882398,11.6997,221814.52,170855.84,0,149244.69,148711.42,0,164095.9,98177.7,395992.6,
5603,167.12947548441522,11.701358,267741.44,230433.25,137891.52,140691.92,118118.35,226568.52,198259.33,120101.39,262816.8,
5604,696.5424243421119,11.701381,785571.1,1168269.4,0,0,0,0,0,0,0,
5605,736.5373231772693,11.701381,1991915.6,2821246.0,0,0,0,0,0,0,0,
5606,140.11849547703662,11.702257,249792.69,206204.75,104464.5,103109.01,102930.29,197945.4,175291.86,106549.72,295487.38,
5607,138.10286751209117,11.70314,483836.4,397242.1,245650.2,327434.03,213400.6,431732.25,360935.9,224860.11,473737.22,
5608,680.4815278878817,11.704638,0,424416.25,345533.1,0,0,0,0,0,0,
5609,151.09811615249882,11.704876,558657.1,450141.22,282670.62,375463.62,639527.9,488115.06,410572.3,337928.8,553977.9,
5610,430.3798631837338,11.70692,455919.28,687130.2,652382.8,0,0,0,0,0,0,
5611,429.3736841029134,11.706931,617798.0,917099.1,849635.8,0,0,0,0,0,0,
5612,629.4755413384112,11.707288,0,317503.03,0,0,0,0,0,0,0,
5613,178.1091458863227,11.7079525,121982.06,151545.73,88557.75,143903.03,126139.1,0,139113.5,117933.766,177956.6,
5614,179.12952175885516,11.710978,102007.81,155791.88,90099.375,77535.36,76406.31,0,130157.37,120778.734,258408.28,
5615,190.10908052492567,11.711149,85750.016,170994.47,216419.44,163454.17,91320.14,280811.3,155965.92,227815.23,150486.53,
5616,518.3573787062983,11.711518,157621.84,0,0,0,0,0,0,0,0,
5617,135.07945733594914,11.7124405,135527.33,0,0,0,0,0,0,131225.48,0,
5618,382.4047851049526,11.71266,0,62696.36,53690.125,0,0,0,0,0,0,
5619,448.39188062269875,11.71266,0,152224.72,135582.2,0,0,0,0,0,0,
5620,150.10290119954186,11.713764,185168.36,211764.72,139161.11,171751.03,290444.8,280938.03,181156.73,282625.78,425611.0,
5621,204.12478349337655,11.713862,85027.44,128869.78,55945.93,122955.89,96068.664,54436.18,97975.266,59195.57,87587.055,
5622,682.6354124757736,11.714046,0,0,0,0,449804.22,0,0,0,0,
5623,844.688448712149,11.714046,0,0,0,0,411637.38,0,0,0,0,
5624,866.6696673854037,11.714046,0,0,0,0,621890.5,0,0,0,0,
5625,165.11384870829608,11.714761,440848.53,359856.72,441253.44,291091.72,189690.11,380569.6,322260.34,196846.39,285616.5,
