row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area
3841;748.4854354;9.480161;89804.05;0;0;0;0;0;0;0;0
3842;540.4533056;9.480268;978996.9;972272.94;905398.25;0;0;0;0;1080794;1058491.6
3843;270.2824374;9.486812;395297.62;418554.78;287299.5;0;0;0;0;74903.89;78242.25
3844;615.4489959;9.489927;120948.164;0;180190.25;0;0;0;0;0;0
3845;308.2989939;9.490675;63432.41;67541.55;0;0;0;0;0;0;0
3846;496.4267466;9.501535;1048601.2;1046871.25;991512.06;0;0;0;0;1155336;1167890.4
3847;496.4221613;9.502699;0;0;0;1110789.9;1113519.8;1174217.9;1168642.2;0;0
3848;609.2789234;9.504305;0;316661.44;757585.6;0;0;0;0;0;0
3849;583.3674499;9.507574;0;0;162743.38;0;0;0;0;0;0
3850;606.4437394;9.507574;0;0;121559.16;0;0;0;0;0;0
3851;667.2849284;9.507574;0;0;104469.39;0;0;0;0;0;0
3852;757.4812195;9.507574;0;0;104685.06;0;0;0;0;0;0
3853;620.2718269;9.509027;0;116963.695;0;0;0;0;0;0;0
3854;621.2785088;9.509809;1190557.2;5910513.5;4230325.5;0;0;0;0;0;0
3855;643.2610687;9.509809;231858.89;1208544.2;783873.9;0;0;0;0;0;0
3856;659.2354607;9.512317;0;277733.88;173155.03;0;0;0;0;0;0
3857;716.56561;9.517059;0;42615.207;0;0;0;0;0;0;0
3858;468.4260499;9.51779;188972.77;182897.7;187905.39;0;0;0;0;219618.11;223446.23
3859;427.3630019;9.518278;100326.9;0;181105.72;0;0;0;0;0;0
3860;485.3667063;9.518278;98211.88;0;136557.17;0;0;0;0;0;0
3861;480.4280269;9.5183;0;0;0;0;0;0;98498.28;0;0
3862;452.3960349;9.51921;0;0;0;1018714.1;1022507.8;1068237.5;1057324.9;0;0
3863;452.4002178;9.519444;961233.2;983631.9;937936.8;0;0;0;0;1087786.9;1036572.8
3864;986.6177305;9.520561;838621.4;303318.44;840847.2;0;0;0;0;0;0
3865;991.5730059;9.520565;239510.28;77877.58;263343.66;0;0;0;0;0;0
3866;611.4751619;9.520629;185266.56;96938.13;186847.84;0;0;0;0;0;0
3867;392.3779448;9.520936;173771;153124.27;137121.7;0;0;0;0;220866.05;222259.78
3868;480.4319397;9.522331;0;96825.94;0;0;0;0;0;100053.766;0
3869;468.4218155;9.523342;0;0;0;184118.56;210389.88;203983.42;203858.84;0;0
3870;499.3822939;9.523688;0;0;145281.33;0;0;0;0;0;0
3871;436.4052069;9.529253;198878.75;191440.03;180618.9;0;0;0;0;231601.17;221271.38
3872;436.4011866;9.53031;0;0;0;0;218974.69;0;228951.14;0;0
3873;408.3733601;9.530881;642435.4;614827.7;610822.7;0;0;0;0;689472.56;645727
3874;408.3696277;9.531619;0;0;0;643900.56;649840.8;669176.8;690371.6;0;0
3875;672.5278635;9.537838;0;0;0;65769.38;69143.83;97048.73;93889.71;0;0
3876;364.3431829;9.539907;0;0;0;263545.94;280315.4;284243.8;274873.25;0;0
3877;226.1831334;9.540001;0;0;83581.28;0;0;0;0;0;0
3878;672.5338682;9.540756;85423.65;103603.83;104627.16;0;0;0;0;87078.29;107055.72
3879;455.3587328;9.541487;0;87209.19;0;0;0;0;0;0;0
3880;364.3465206;9.542402;265518.7;268297.94;261805.22;0;0;0;0;279557.3;270653.4
3881;744.4915047;9.549611;0;64368.1;0;0;0;0;0;0;0
3882;810.5377634;9.553754;104791.695;0;0;0;0;0;0;0;0
3883;392.3743632;9.55453;0;0;0;208045.28;58790.586;207808.14;204698.44;0;0
3884;651.2902906;9.557084;0;257544.8;132000.58;0;0;0;0;0;0
3885;920.5703345;9.55777;0;251849.4;0;0;0;0;0;0;0
3886;925.5257268;9.55777;0;114696.73;0;0;0;0;0;0;0
3887;385.1794152;9.560701;0;0;0;325964.75;228036.61;274687.22;226550.06;0;0
3888;723.4385712;9.561329;0;179410.17;102188.65;0;0;0;0;0;0
3889;678.4789521;9.565964;0;284250.94;0;0;0;0;0;0;0
3890;628.5011614;9.566448;0;0;0;110346.53;168509.45;217099.31;0;0;0
3891;628.5072966;9.570461;194152.3;185285.7;120292.3;0;0;0;0;210368.81;246280.03
3892;385.1822539;9.571495;0;0;0;0;0;0;0;298634.22;318650.25
3893;941.5627069;9.590603;0;86232.984;0;0;0;0;0;0;0
3894;939.5603524;9.591754;174330.83;222664.89;105898.11;0;0;0;0;0;0
3895;355.3327078;9.593849;0;0;0;0;0;45398.387;0;0;0
3896;355.3358295;9.594093;0;0;38363.23;0;0;0;0;0;48772.332
3897;584.474314;9.594332;0;0;0;251594.75;395287.9;0;0;0;0
3898;584.4799712;9.59733;0;362216.1;384904.3;0;0;0;0;425742.56;530789.94
3899;301.2202445;9.59758;0;0;234241.94;0;0;0;0;0;0
3900;784.5456632;9.59758;0;0;88210.625;0;0;0;0;0;0
3901;578.4122098;9.6058235;0;0;131925.17;0;0;0;0;0;0
3902;583.3680069;9.61059;0;293531.7;540027.75;0;0;0;0;0;0
3903;599.342355;9.61059;0;77564.62;150471.61;0;0;0;0;0;0
3904;670.6336065;9.611805;221590.78;0;0;0;0;0;0;0;0
3905;692.6157656;9.611805;53800.824;0;0;0;0;0;0;0;0
3906;541.4555674;9.615431;0;0;0;0;0;0;0;0;94036.92
3907;540.4475758;9.617307;0;0;0;0;536666.6;0;0;0;0
3908;718.482824;9.618664;0;81402.414;138121.56;0;0;0;0;0;0
3909;540.4541477;9.619233;328329.25;411289.22;611575.5;0;0;0;0;0;0
3910;829.5174747;9.627362;247954.61;801902.75;694206.5;0;0;0;0;0;0
3911;591.2681921;9.631688;0;77522.695;0;0;0;0;0;0;0
3912;824.5623018;9.632951;114216.5;177496.03;182337.55;0;0;0;0;0;0
3913;341.3098638;9.6397505;0;78277.83;0;0;0;0;0;0;0
3914;702.4804668;9.6397505;0;310074.16;0;0;0;0;0;0;0
3915;766.5330219;9.6397505;0;84623.71;0;0;0;0;0;0;0
3916;845.4926482;9.6397505;0;113551.875;0;0;0;0;0;0;0
3917;913.5252575;9.6397505;0;102198.37;0;0;0;0;0;0;0
3918;947.5678573;9.6397505;0;95809.68;0;0;0;0;0;0;0
3919;496.4268182;9.64069;0;452388.5;498154.6;0;0;0;0;420032.47;713475.1
3920;496.4220346;9.643499;0;0;0;0;0;386475.66;0;0;0
3921;270.282803;9.643789;59881.688;67634.875;54337.996;0;0;0;0;0;0
3922;431.3861332;9.646189;0;0;0;41017.188;0;0;0;0;0
3923;519.4115757;9.647802;0;157811.11;0;0;0;0;0;0;0
3924;521.3911375;9.647802;0;401998.47;0;0;0;0;0;0;0
3925;537.4228983;9.647802;0;66782.19;0;0;0;0;0;0;0
3926;621.2796171;9.647802;0;263077.6;0;0;0;0;0;0;0
3927;718.4835169;9.647802;0;428324.3;0;0;0;0;0;0;0
3928;746.5148937;9.647802;0;76687.766;0;0;0;0;0;0;0
3929;878.5588271;9.647802;0;251647.1;0;0;0;0;0;0;0
3930;883.5145128;9.647802;0;287131.84;0;0;0;0;0;0;0
3931;908.569815;9.647802;0;161812.42;0;0;0;0;0;0;0
3932;942.6138469;9.647802;0;139085.62;0;0;0;0;0;0;0
3933;283.1578839;9.651363;0;130138.336;45310.42;0;0;0;0;0;0
3934;313.2779445;9.651363;0;211123.08;44578.887;0;0;0;0;0;0
3935;445.3735531;9.653001;1142522.8;0;0;0;0;0;0;0;0
3936;485.3664339;9.653001;735294.06;0;0;0;0;0;0;0;0
3937;497.431041;9.653001;93152.01;0;0;0;0;0;0;0;0
3938;698.507338;9.654925;0;0;118465.86;0;0;0;0;0;0
3939;723.4384811;9.655389;0;813917.75;234531.3;0;0;0;0;0;0
3940;739.411032;9.655852;0;111751.34;0;0;0;0;0;0;0
3941;223.0659511;9.65661;0;0;0;0;0;0;0;0;168437.16
3942;248.0614291;9.65661;0;0;0;0;0;0;0;0;142250.3
3943;356.0737743;9.65661;0;0;0;0;0;0;0;0;118077.47
3944;372.1054506;9.65661;0;0;0;0;0;0;0;0;201397.31
3945;373.1025938;9.65661;0;0;0;0;0;0;0;0;110984.04
3946;556.179526;9.65661;0;0;0;0;0;0;0;0;163417.6
3947;559.1367722;9.65661;0;0;0;0;0;0;0;0;108558.625
3948;575.1105749;9.65661;0;0;0;0;0;0;0;0;132757.94
3949;582.2125887;9.65661;0;0;0;0;0;0;0;0;235588.23
3950;584.2112561;9.65661;0;0;0;0;0;0;0;0;80445.414
3951;371.1057864;9.657789;174076.06;108161;138274.69;0;0;0;0;139714.69;614112.56
3952;355.0741794;9.658505;113503.25;73238.42;0;0;0;0;0;90233.125;399083.34
3953;554.1825111;9.659382;134158;85496.78;106452.19;0;0;0;0;107128.69;475112.12
3954;355.0709763;9.660135;0;0;0;94084.37;104961.74;97121.84;102941.99;0;0
3955;371.1023609;9.660135;0;0;0;152737.19;168751.64;142850.73;154853.78;0;0
3956;554.1774394;9.660135;0;0;0;120561.44;127020.82;108017.72;120774.54;0;0
3957;452.4009873;9.663374;0;605195.06;371168.84;0;0;0;0;0;0
3958;973.5626622;9.66386;0;74370.914;0;0;0;0;0;0;0
3959;452.3962942;9.665394;0;0;0;568856.2;0;340713.66;0;0;0
3960;148.3171029;9.670821;0;0;196686.55;0;0;0;0;0;0
3961;148.3221921;9.670821;0;0;76848.414;0;0;0;0;0;0
3962;148.5678583;9.670821;0;0;74029.836;0;0;0;0;0;0
3963;539.2489301;9.670821;0;0;96999.18;0;0;0;0;0;0
3964;593.2076411;9.670821;0;0;97229.19;0;0;0;0;0;0
3965;593.3565238;9.670821;0;0;105815.27;0;0;0;0;0;0
3966;631.2395384;9.670821;0;0;161326.83;0;0;0;0;0;0
3967;637.2459153;9.670821;0;0;82927.84;0;0;0;0;0;0
3968;749.4529843;9.670821;0;0;96642.16;0;0;0;0;0;0
3969;756.5629413;9.670821;0;0;1009876.4;0;0;0;0;0;0
3970;780.5624738;9.670821;0;0;286455.03;0;0;0;0;0;0
3971;845.5090057;9.670821;0;0;66012.16;0;0;0;0;0;0
3972;1185.559824;9.670821;0;0;376225.34;0;0;0;0;0;0
3973;592.2756504;9.671341;0;274416.5;576719.94;0;0;0;0;0;0
3974;615.2659695;9.671341;0;404354.44;1042311.06;0;0;0;0;0;0
3975;408.3696931;9.672493;0;0;0;301437.62;339312.9;318256.53;221351.61;0;0
3976;391.3464686;9.674526;0;52431.715;54441.58;0;0;0;0;0;43134.867
3977;408.373474;9.6756;183315.03;286811.9;396844.8;0;0;0;0;357658.8;481552.25
3978;391.3425525;9.676384;0;0;0;0;0;43102.86;0;0;0
3979;593.3422346;9.678757;0;0;70661.41;0;0;0;0;0;0
3980;364.3465591;9.680498;98121.414;123396.89;120685.06;0;0;0;0;186662.62;162615.6
3981;226.1809838;9.6823;0;0;0;52579.395;40528.203;0;41946.414;0;0
3982;364.3431982;9.6849165;0;0;0;116873.2;125989.63;207131.28;101819.03;0;0
3983;392.3774951;9.685277;0;0;0;0;0;0;0;49641.78;0
3984;758.5777605;9.686775;0;0;2345695.5;0;0;0;0;0;0
3985;828.5512885;9.687925;0;138679.86;0;0;0;0;0;0;0
3986;529.3573239;9.716108;0;72528.86;132612.55;0;0;0;0;0;0
3987;593.2831918;9.730874;636352.25;7101442.5;381652.6;0;0;0;0;0;0
3988;226.1830456;9.739855;47400.477;55669.555;46113.395;0;0;0;0;44317.62;47075.836
3989;228.1987942;9.741481;79344.92;133574.19;105526.83;0;0;0;0;138685.64;121696.375
3990;599.4534275;9.744339;0;0;102361.57;0;0;0;0;0;0
3991;581.4100738;9.745304;0;142002.73;0;0;0;0;0;0;0
3992;587.4000477;9.745304;0;146061.28;0;0;0;0;0;0;0
3993;732.4912723;9.745304;0;1067049.2;0;0;0;0;0;0;0
3994;754.4735001;9.745304;0;88809.5;0;0;0;0;0;0;0
3995;908.5694548;9.75297;0;1349721.5;152012.02;0;0;0;0;0;0
3996;913.5247222;9.75297;0;1138040;91976.875;0;0;0;0;0;0
3997;593.2830901;9.753101;0;202896.97;1.64E+07;0;0;0;0;0;0
3998;283.1580335;9.753358;0;148663.45;0;0;0;0;0;0;0
3999;341.3099163;9.753358;0;181922.1;0;0;0;0;0;0;0
4000;549.4222477;9.753358;0;183172.3;0;0;0;0;0;0;0
4001;669.427282;9.753358;0;234226.2;0;0;0;0;0;0;0
4002;226.1812674;9.758679;0;0;0;0;0;0;59042.688;0;0
4003;784.5454459;9.760801;0;0;127953.03;0;0;0;0;0;0
4004;228.1969355;9.764415;0;0;0;130671.14;0;0;136179.02;0;0
4005;296.2989147;9.768641;78374.59;0;0;0;0;0;0;0;0
4006;597.3835637;9.769551;0;120937.28;0;0;0;0;0;0;0
4007;822.5470362;9.769551;0;114529.75;0;0;0;0;0;0;0
4008;843.4770624;9.769551;0;55933.617;0;0;0;0;0;0;0
4009;827.5025613;9.773413;0;612172.06;247321.14;0;0;0;0;0;0
4010;172.1178791;9.785543;0;0;227356.02;0;0;0;0;0;0
4011;124.0889544;9.835381;0;127058.37;0;0;0;0;0;0;0
4012;678.4804292;9.843587;0;148888.89;0;0;0;0;0;0;0
4013;672.6493124;9.851414;53167.445;0;0;0;0;0;0;0;0
4014;856.5528118;9.851532;0;0;202490.69;0;0;0;0;0;0
4015;141.1140425;9.859428;0;0;0;575974.25;0;641962.25;0;0;0
4016;861.5080735;9.859795;0;0;280201.12;0;0;0;0;0;0
4017;854.5586148;9.860074;0;119273.75;0;0;0;0;0;0;0
4018;859.5145503;9.860074;0;99442.64;0;0;0;0;0;0;0
4019;141.1151383;9.861388;401016.66;0;0;0;0;0;0;0;514805.94
4020;447.3533703;9.867851;115446.016;0;0;0;0;0;0;0;0
4021;338.3427299;9.868726;0;0;0;266179.75;406887.1;299977.28;261175.28;0;0
4022;406.3307516;9.870071;0;0;0;0;0;113305.47;108156.98;0;0
4023;561.3835794;9.884484;0;0;88837.85;0;0;0;0;0;0
4024;338.3458953;9.886665;370248.97;266970.6;334421.5;0;0;0;0;509756.03;455274.9
4025;284.2987238;9.892753;70599.78;116309.97;85433.78;0;0;0;0;0;0
4026;822.5473083;9.892932;0;72609.63;0;0;0;0;0;0;0
4027;393.2071852;9.907821;0;0;0;94648.72;95098.88;97403.75;94831.32;0;0
4028;639.2897296;9.90915;0;0;72845.69;0;0;0;0;0;0
4029;927.5426922;9.909369;0;89115.4;0;0;0;0;0;0;0
4030;393.210691;9.909793;88705.75;0;75389.945;0;0;0;0;96331.42;98513.016
4031;406.3344293;9.911249;108870.305;106741.22;75026.55;0;0;0;0;66086.38;112683.81
4032;922.5863418;9.91759;0;89671.805;0;0;0;0;0;0;0
4033;638.6579273;9.922201;0;0;0;353246.9;358849.78;523235.3;453258;0;0
4034;638.6632596;9.923733;340763;0;0;0;0;0;0;402498.94;445919.03
4035;827.5020361;9.9255705;77528.29;369989.5;113751.19;0;0;0;0;0;0
4036;437.3484379;9.933928;0;107960.76;0;0;0;0;0;0;0
4037;455.3593048;9.933928;0;109727.16;0;0;0;0;0;0;0
4038;124.0876881;9.939937;0;0;0;0;0;0;97828.04;0;0
4039;406.3346012;9.940713;55753.6;101409.22;98395.73;0;0;0;0;0;70049.45
4040;477.3413322;9.942027;0;193893.86;0;0;0;0;0;0;0
4041;301.2205152;9.950017;0;0;65351.625;0;0;0;0;0;0
4042;555.3728022;9.950017;0;0;147127.72;0;0;0;0;0;0
4043;782.5760047;9.950017;0;0;141166.44;0;0;0;0;0;0
4044;509.3522001;9.950062;0;147579.56;87878.39;0;0;0;0;0;0
4045;581.4096477;9.950107;0;100155.37;0;0;0;0;0;0;0
4046;665.433348;9.950107;0;79394.984;0;0;0;0;0;0;0
4047;784.5825084;9.952106;0;0;0;0;306128.7;0;60421.29;0;0
4048;784.5898212;9.952632;406552.97;45101.145;0;0;0;0;0;58918.83;0
4049;406.3306695;9.955;0;0;0;74168.32;70811.92;77203.37;77127.46;0;0
4050;760.5841091;9.957775;0;0;0;501326.56;408234.22;0;0;0;0
4051;469.3198566;9.958106;0;0;71141.664;0;0;0;0;0;0
4052;385.1838041;9.958141;0;82747.05;57270.28;0;0;0;0;0;0
4053;778.545663;9.958106;0;0;411284;0;0;0;0;0;0
4054;780.5617491;9.958106;0;0;820669.06;0;0;0;0;0;0
4055;806.5776296;9.958106;0;0;426669.4;0;0;0;0;0;0
4056;573.4955451;9.958141;0;218811.25;130224.29;0;0;0;0;0;0
4057;587.5567232;9.958141;0;84587.055;64756.484;0;0;0;0;0;0
4058;745.4849554;9.958141;0;62064.332;55379.04;0;0;0;0;0;0
4059;553.3981942;9.958178;0;79742.87;0;0;0;0;0;0;0
4060;611.4217426;9.958178;0;117468.64;0;0;0;0;0;0;0
4061;743.4713238;9.958178;0;55226.37;0;0;0;0;0;0;0
4062;756.5565753;9.959468;0;0;0;1274005;0;0;0;0;0
4063;781.5592331;9.959468;0;0;0;741135.2;0;0;0;0;0
4064;782.5709683;9.959468;0;0;0;1302409.5;0;0;0;0;0
4065;785.5907151;9.959468;0;0;0;668794.8;0;0;0;0;0
4066;806.5693935;9.959468;0;0;0;188514.45;0;0;0;0;0
4067;385.1794029;9.960288;0;0;0;0;53355.094;0;84447.15;0;0
4068;226.9546803;9.960934;858485.2;873456.06;749273.2;0;0;0;0;0;0
4069;238.9103586;9.960974;0;143038.9;114207.984;0;0;0;0;59720.758;61116.51
4070;158.9647402;9.961103;0;0;0;113398.914;132172.89;160923.34;121216.81;0;0
4071;238.9081526;9.961126;0;0;0;57013.832;63847.13;55618.438;56805.62;0;0
4072;306.8957487;9.961126;0;0;0;509135.8;535003.56;517628.8;526078.4;0;0
4073;743.4662407;9.961802;0;0;0;0;0;0;0;0;43236.2
4074;615.5819128;9.963155;0;0;0;622908.2;573768.6;751163.2;795631.6;0;0
4075;559.5248856;9.963646;138996.95;127680.8;110041.266;0;0;0;0;0;0
4076;575.5110448;9.963646;162645.05;204944.16;164096.72;0;0;0;0;0;0
4077;158.9662322;9.963697;63567.82;159055.64;123747.82;0;0;0;0;77815.26;100679.67
4078;306.8986332;9.9637;409003.3;498503;386079.72;0;0;0;0;438600;461634.72
4079;615.5876286;9.963688;834790.2;713528.6;651099;0;0;0;0;1575947;762199
4080;226.9519397;9.964279;0;0;0;0;433970.88;0;0;0;0
4081;308.890511;9.964279;0;0;0;0;44862.496;0;0;0;0
4082;758.5698966;9.964279;0;0;0;0;294918.3;0;0;0;0
4083;786.6003558;9.964279;0;0;0;0;111290.01;0;0;0;0
4084;767.4859676;9.964461;0;0;0;0;0;709973.75;0;0;0
4085;575.5059582;9.964691;0;0;0;153128.19;0;0;0;0;1152264
4086;559.5189063;9.965185;0;0;0;164191;147332.5;207192.97;153916.56;0;0
4087;573.4923548;9.96581;0;0;0;0;0;0;0;2210937.8;0
4088;587.550102;9.965891;0;0;0;71027.19;74184.266;0;0;0;0
4089;250.1812828;9.966198;0;0;40217.363;0;0;0;0;0;0
4090;308.8942874;9.966198;0;0;77672.234;0;0;0;0;0;0
4091;395.2260622;9.966245;0;74439.44;57163.535;0;0;0;0;0;0
4092;699.490742;9.966245;0;183883.12;223901.17;0;0;0;0;0;0
4093;758.5785296;9.966343;732445;0;1204697.2;0;0;0;0;0;0
4094;794.5433179;9.966516;130833.38;0;0;0;0;0;0;0;0
4095;759.5752556;9.967582;0;0;0;1463081.1;0;0;0;0;0
4096;778.5385192;9.967582;0;0;0;109255.8;0;0;0;0;0
4097;802.5383237;9.967582;0;0;0;73047.83;0;0;0;0;0
4098;804.5536043;9.967582;0;0;0;96268.88;0;0;0;0;0
4099;124.0888837;9.970319;218856.73;98595.56;0;0;0;0;0;0;0
4100;769.4830017;9.974402;0;56772.883;0;0;0;0;0;0;0
4101;760.5917754;9.974655;170269.22;0;0;0;0;0;0;0;0
4102;814.5658003;9.974655;61841.32;0;0;0;0;0;0;0;0
4103;834.5364946;9.974655;169673.55;0;0;0;0;0;0;0;0
4104;970.62344;9.974655;63957.96;0;0;0;0;0;0;0;0
4105;975.5780757;9.974655;129802.97;0;0;0;0;0;0;0;0
4106;740.5620463;9.976743;90999.234;79866.734;105480.125;0;0;0;0;102526.164;101575.96
4107;740.5559425;9.97746;0;0;0;90644.92;96522.14;87706.15;97253.75;0;0
4108;744.56052;9.97818;0;0;0;0;0;0;0;0;141090.98
4109;812.5550584;9.97859;494080.12;123518.49;0;0;0;0;0;0;0
4110;695.4475114;9.990645;0;224499.77;0;0;0;0;0;0;0
4111;756.5638112;9.9986315;119424.305;0;1453425.8;0;0;0;0;0;0
4112;737.4550066;9.998725;0;176112.38;0;0;0;0;0;0;0
4113;969.5892964;9.998725;0;176161.48;0;0;0;0;0;0;0
4114;696.5344677;10.001208;150762.62;136418.28;158497.45;0;0;0;0;152879.83;159622.58
4115;696.5278934;10.001989;0;0;0;152340.42;146228.72;156711.92;160141.77;0;0
4116;520.3568264;10.006079;0;0;0;395269.16;394726.88;476005;404707.38;0;0
4117;549.3850294;10.006835;0;70421.77;0;0;0;0;0;0;0
4118;964.6343529;10.006835;0;110377.2;0;0;0;0;0;0;0
4119;577.2884041;10.007244;76861.04;0;0;0;0;0;0;0;0
4120;520.3615723;10.007655;337665.8;242546.86;402478.2;0;0;0;0;402530.38;406497.97
4121;283.2671295;10.010832;0;130118.945;45477.277;0;0;0;0;0;0
4122;585.3836259;10.022923;0;221207.67;104719.86;0;0;0;0;0;0
4123;652.5016618;10.024502;0;0;0;155749.69;169897.92;191172.88;185220.62;0;0
4124;652.5075675;10.027235;165119.25;157468.61;171618.2;0;0;0;0;181530.4;170935.14
4125;301.2202125;10.030885;0;0;70700.73;0;0;0;0;0;0
4126;842.5514282;10.030885;0;0;69374.76;0;0;0;0;0;0
4127;523.3681448;10.031016;0;63029.156;0;0;0;0;0;0;0
4128;669.4429544;10.031016;0;94410.516;0;0;0;0;0;0;0
4129;769.4587043;10.031016;0;120569.27;0;0;0;0;0;0;0
4130;788.5546642;10.031016;0;379596.03;0;0;0;0;0;0;0
4131;797.5135244;10.031016;0;51487.42;0;0;0;0;0;0;0
4132;810.5371647;10.031016;0;173916.88;0;0;0;0;0;0;0
4133;753.4855185;10.034946;0;723937;138895.14;0;0;0;0;0;0
4134;579.3948252;10.038877;0;0;162615.61;0;0;0;0;0;0
4135;781.5654569;10.038877;0;0;93254.38;0;0;0;0;0;0
4136;784.5946241;10.038877;0;0;1762362.4;0;0;0;0;0;0
4137;811.5065059;10.038877;0;0;144609.27;0;0;0;0;0;0
4138;870.5827646;10.038877;0;0;65014.62;0;0;0;0;0;0
4139;714.5235398;10.038952;0;136432.97;100628.66;0;0;0;0;0;0
4140;471.3516902;10.039043;0;119796.695;0;0;0;0;0;0;0
4141;748.5312423;10.039043;0;115946.016;0;0;0;0;0;0;0
4142;829.5171217;10.041875;3546441;2029376.6;5253012;0;0;0;0;0;0
4143;845.4917788;10.041875;837469.75;476058.72;1294319.9;0;0;0;0;0;0
4144;852.5940949;10.044545;368281.06;133999.2;374255.06;0;0;0;0;0;0
4145;608.4808599;10.046644;128698.87;121877.97;135040.38;0;0;0;0;141072.12;142472.84
4146;743.4415709;10.046887;0;0;88052.85;0;0;0;0;0;0
4147;719.4812406;10.046995;0;168628.56;71826.43;0;0;0;0;0;0
4148;763.4700443;10.047102;0;84975.41;0;0;0;0;0;0;0
4149;786.5395492;10.047102;0;42173.44;0;0;0;0;0;0;0
4150;608.4751147;10.049052;0;0;0;122964.23;130471.625;142717.06;140508.25;0;0
4151;742.5564714;10.051004;0;132113.05;64661.223;0;0;0;0;0;0
4152;183.0103386;10.054456;0;0;0;0;665182.6;0;0;0;0
4153;226.0125497;10.054456;0;0;0;0;971222.1;0;0;0;0
4154;284.2982623;10.069339;908213.2;1337562.1;806051.1;0;0;0;0;219391.47;165440.17
4155;338.3460738;10.070997;0;0;107271.625;0;0;0;0;0;0
4156;824.5623388;10.071429;1676253.4;682669.4;1685374.1;0;0;0;0;0;0
4157;564.4486475;10.07157;0;0;0;53975.05;54148.152;58751.168;58924.426;0;0
4158;564.4537439;10.072586;52962.33;59071.918;73758.51;0;0;0;0;60840.574;65688.86
4159;783.4734648;10.075457;69287.31;0;73863.734;0;0;0;0;0;0
4160;639.2899507;10.076795;107342.92;150416.53;421308.34;0;0;0;0;0;0
4161;822.5477044;10.07947;0;74707;0;0;0;0;0;0;0
4162;843.4773434;10.07947;0;74879.766;0;0;0;0;0;0;0
4163;827.5020808;10.0794735;233621.86;654824.2;420484.75;0;0;0;0;0;0
4164;520.4256156;10.084657;0;0;0;0;0;0;0;0;52138.285
4165;813.5222994;10.084975;1008372.25;1008002.5;913396.5;0;0;0;0;0;0
4166;520.421733;10.087056;0;0;0;0;0;45978.03;0;0;0
4167;885.5295836;10.08757;0;47993.35;0;0;0;0;0;0;0
4168;611.4751363;10.087618;585880.3;431783.56;489862.2;0;0;0;0;0;0
4169;309.2798422;10.087928;0;0;0;103895.85;98264.69;124921.58;141045.7;0;0
4170;309.2826436;10.092098;114730.79;153176.72;164275.27;0;0;0;0;133185.86;144664.4
4171;523.3675742;10.095421;0;359995.8;319958.06;0;0;0;0;0;0
4172;382.3733361;10.10382;0;110601.695;0;0;0;0;0;0;0
4173;483.3750943;10.10382;0;51706.71;0;0;0;0;0;0;0
4174;310.3114171;10.114539;0;0;0;537353.7;623272.4;556651.3;759441.8;0;0
4175;594.6032991;10.11466;0;0;0;2473905.8;0;0;0;0;0
4176;335.2625353;10.1172285;80313.16;51905.29;101675.3;0;0;0;0;0;0
4177;310.3142766;10.123056;851642.8;748282.7;598340.06;0;0;0;0;630544.1;706050.94
4178;661.3108861;10.130914;100098.98;157311.67;78776.516;0;0;0;0;0;0
4179;661.2506816;10.135774;0;0;99110.6;0;0;0;0;0;0
4180;774.5442482;10.135774;0;0;73151.44;0;0;0;0;0;0
4181;124.0875126;10.136201;0;0;0;0;164949.08;181612.1;119968.58;0;0
4182;623.294716;10.136304;234449.89;839355.94;1728105.6;0;0;0;0;0;0
4183;645.2770845;10.136304;77049.09;465779.9;961612.9;0;0;0;0;0;0
4184;593.6048076;10.139215;5171007;4889388.5;3689196;0;0;0;0;6005508.5;5927332
4185;638.6633641;10.140106;565553.56;0;423171.1;0;0;0;0;1055259.6;767893.4
4186;141.1138848;10.152494;0;0;0;0;1217397.9;569941.7;0;0;0
4187;763.4707499;10.152501;0;197804.39;0;0;0;0;0;0;0
4188;638.6578752;10.159286;0;0;0;800056;880760.4;678867.1;756197.5;0;0
4189;786.5394309;10.160613;0;144929.06;0;0;0;0;0;0;0
4190;804.5494305;10.160613;0;751061.2;0;0;0;0;0;0;0
4191;826.5335634;10.160613;0;100670.29;0;0;0;0;0;0;0
4192;593.5994759;10.163414;0;0;0;5738178;5739080.5;5278466;5961811.5;0;0
4193;141.1147642;10.1642685;445106.25;0;0;450302.5;0;0;366956.38;950542.2;667226.06
4194;967.5734779;10.168692;0;92664.74;0;0;0;0;0;0;0
4195;124.0887739;10.170855;212718.55;442222.2;345829.3;0;0;0;0;199900.47;0
4196;581.3886656;10.1766205;0;346007.8;97691.83;0;0;0;0;0;0
4197;597.3634958;10.176742;0;82917.016;0;0;0;0;0;0;0
4198;604.4662158;10.176742;0;116906.305;0;0;0;0;0;0;0
